positive,aww ted seriously that's why president trump calls you lyin ted make stuff all the time and you fail any research
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,rip peace
positive,ford carrier trump has done more for america before taking office than obama has done years lol libs are terrified for good reason
negative,ibd hillary's plumbers hid docs from investigation 999
positive,bernie bernie bernie can't wait talk about elections civics next week
positive,@bedfordbootboy thank you for the likes trump not hunky bloody dory follow trumps under pressure bowie style
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,ibd hillary clinton email gaps hide pay for play truth
negative,ibd hillary qadaffy dangerous but syria's bashar assad reformer
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,ibd hillary's plumbers hid docs from investigation 999
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,but really
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,please don't call them/us berniebros there are lots that supported hillary incl bernie maybe entitled asshats
negative,deputy director the nsa thinks rudy giuliani twitter
positive,heck president trump's just getting warmed
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,they are trump will their president
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,knew you're purrfect for the job
positive,wish you didn't have care about politics maybe someday
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,hello fuck donald trump nancydearrr
negative,deputy director the nsa thinks rudy giuliani twitter
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,she won more than million more votes than trump know won the electoral college but still she's winner
positive,non-identity politics economically populist dem party could have lock presidency but it's their dna all theyre taught
positive,this also why pivoted trump support when the election started heating
negative,reference here
negative,new post blog geo)politics land and foreign real estate investment china
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,thank you for the chuckle much needed
negative,hillary:(staggering along hiking trail please...nana's hungry powerful like game thrones lady hillary please beyonce
negative,deputy director the nsa thinks rudy giuliani twitter
positive,this gelsinger jassy stage romney trump talking cabinet appointments
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,@joyannreid trump supporter and celebrate nancy pelosi's win she has been great for republican victories
positive,many thanks and for keeping our internet history safe
positive,don't know who i'm crushing worse her him
negative,channel 3000 surprises katy perry katy perry stumped for hillary
negative,billy why did people vote for trump not day goes where don't ask myself that question
negative,hillary:(staggering along hiking trail please...nana's hungry powerful like game thrones lady hillary
positive,theater patron jan turn your phone off i'm not missing text from bae [my phone chimes] trump wyd
negative,ibd hillary's plumbers hid docs from investigation 999
positive,@jongarysteele too much politics need drink can malaysia
positive,wonder it's actually verbatim
negative,goldman sachs poised for return power trump white house stop bull$hitting get censored
positive,don't know who i'm crushing worse her him
positive,hope get good morning text from trump every day
negative,hakuna politics leo and then there also today lala mapema
positive,that's what happens when you yank the hand stage one time too many
positive,@keeganmkey how has there not been obama/luther video about obamas thoughts trump
negative,factbox trump meet with linda mcmahon gen john kelly u.s prosecutor reuters u.s
negative,made appearance event last night present award bringing her tears
negative,ibd lying about libya terrorist attack sole hillary accomplishment
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,obv trump has interest fixing problem
positive,politics singing the dinner table
positive,for furries mff safe smart politics have fun
positive,but when the press does trump they demand more press conferences
negative,alert sound rosie o'donnell disgusting fat pig who should keep her mouth shut sad
positive,once again trending message from
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,just got letter saying trump gonna deport sad separated from american brother
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,nobamanoway don't know who i'm crushing worse her him
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,ibd hillary clinton ignored nigeria's terrorist group
positive,hmm used like kate bush well that note tune channel later and watch get political car
negative,trump's proposals these look populist anyone?)https://t.co/efovieskie
positive,politics and movies there are never any permanent friends foes
negative,romney i'll get the scallops trump i'll get the soup and get the scallops side dish romney under breath
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,have you seen todays new vid yet **donald trump conspiracy theories**
negative,hillary:(staggering along hiking trail please...nana's hungry powerful like game thrones lady hillary
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,ibd hillary clinton ignored nigeria's terrorist group
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,these are the same ppl who voted for trump
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,ibd hillary clinton ignored nigeria's terrorist group
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
negative,subscribers democrats catching the investigation virus clay signs letter asking for probe trump finances
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating over donald trump's win but longer.this song start
positive,i've restrained celebrating donald trump's win but longer.this song start
positive,i've restrained celebrating donald trump's win but longer this song start
positive,i've restrained celebrating donald trump's win but longer this song start
positive,"great another rabid anti-trump reporter""...lmao the nyt other libs just never learn they"
negative,will someone please give permission not have buy christmas presents for people who voted for trump cause really don't want
positive,i've restrained celebrating donald trump's win but longer this song start
negative,ibd lying about libya terrorist attack sole hillary accomplishment
positive,lol black people having their own state the world has gone mad imagine dollar notes with sharpton and
positive,can't wait for family christmas with insanely republican pro trump family now accepting debate partners
positive,it's time for website that automatically creates trump texts should not difficult
positive,amazing that hillary was never asked the same question about bill...lolol...hey year old try that one double standard
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,pakistani embassy raided over ohio terror attack ===&gt uff how come trump inspired namo
negative,ibd hillary clinton ignored nigeria's terrorist group
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,this really scary
positive,funny how that works but it's different trump's the outsider sigh still hoping we'll see
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,news breaks that trump has strangled over prostitutes trump supporter who hasn't strangled over prostitutes
negative,reference here
positive,can't wait for family christmas with insanely republican pro trump family now accepting debate partners
positive,trump conflict interest
positive,i'm sure scary socialist who's never had real world job suck you got
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,least has not put big
negative,ibd hillary clinton ignored nigeria's terrorist group
negative,hillary:(staggering along hiking trail please...nana's hungry powerful like game thrones lady hillary
positive,talked trump and said dat he'd come pakistan.was dat really donald trump der was some mcdonald trump other side mian
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,reference here
negative,cuba wanderlust dims american cuts flights trump looms bloomberg u.s airlines were ecstatic earlier
positive,well maybe you trump supporters would stop gloating and rubbing our faces all the time we'd stop attacking
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,deputy director the nsa thinks rudy giuliani twitter
negative,pretty obvious they're trolling trump given the placement quotes around total but satire never goes over well
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,exists only when trump involved
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,the mental capacity devise solutions both trump and sharif are the same plane treat this whole thing with hilarity
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,and the fight against him will intense trump has idea how bad its gonna
negative,utterly ridiculous.....like the rest this trump circus
negative,ibd lying about libya terrorist attack sole hillary accomplishment
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,nawaz must confusing donald trump with qatari prince
negative,finally happened the world according donald trump his thoughts our future
positive,videos tweets trump christmas decorations honest mould his hands that double chin the death mask
positive,the new world
negative,deputy director the nsa thinks rudy giuliani twitter
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,deputy director the nsa thinks rudy giuliani twitter
negative,nasdaq head hopes trump refine not kill trade
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,ibd lying about terrorist attack sole hillary accomplishment
positive,the way now mosharaf zaidi should explain this situation afterfor his gem piece pakistan being eaten trump tower
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,gulp
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,ibd lying about terrorist attack sole hillary accomplishment
negative,ibd lying about terrorist attack sole hillary accomplishment
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,ibd why wont hillary get prosecuted like david petraeus
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,its not about goldman sachs its about their money they give the puppet candidates trump owes nothing nice try
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,sadly don't think trump cares about nasa all
positive,the new world
negative,remain over half...are looking for stronger border controls surprise
positive,many thanks and for keeping our internet history safe
positive,has also fancied that his sil jared will solve the israel-palestinian issue
positive,this must see trump eagle via
positive,all you have ins insults getting boring this why hillary lost
negative,ibd lying about terrorist attack sole hillary accomplishment
negative,much for drain the swamp
negative,the logic the market approach politics thinking that everyone like software this should fun
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,congrats trump but please don't focus much making america great again just make america better
positive,new vid **donald trump conspiracy theories**
positive,many thanks and for keeping our internet history safe
positive,lol this should fun
positive,nah they played their politics well always with family run cos talent pool limited
positive,how would you like start out your day with good laugh this video did that thanks kevin
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,lol this should fun
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,trolling its best the president-elect
positive,build bridges not walls
negative,outrageous trump has backstabbed all that has become just that
positive,fox sort the alternative the rest smi that's why ppl need alternative media.trump needs own press
positive,they'll believe anything you sell them case point you rotflmao you're too dumb read the
negative,romney i'll get the scallops trump i'll get the soup and get the scallops side dish romney under breath
positive,ooooo....scary shut john you incompetent dick...kerry vows thorn trump's side via
positive,this down right brilliant
positive,this down right brilliant
positive,like talking his jigri yaro
negative,ibd hillary rodham nixon even didn't destroy the tapes
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,trumpism without trump gr8
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,thank you for the follow our politics may not all the same but are true americans through and through
negative,wont take the trump administration long change that
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,donte what about your bro brady belichick they're huge trump fans hehe
negative,ibd lying about libya terrorist attack sole hillary accomplishment
positive,michigan will turn completely red the 2018 midterms thank you hillary
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,appointment talk about getting iud because trump about ruin rights body
positive,the wooooooooooooooooooooorst
positive,need trust the process trump picks talented people with right set skills we'll support his pick
positive,the current mental condition and supporters summed single tweet
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,well said
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,new vid **donald trump conspiracy theories**
positive,have you seen todays new vid yet **donald trump conspiracy theories**
positive,also known the overlap between trump's cabinet and people who have enjoyed success the real world
positive,new vid **donald trump conspiracy theories**
positive,have you seen todays new vid yet **donald trump conspiracy theories**
positive,build bridges not walls
negative,reference here
positive,aaaaw how cute obama saved million+ jobs with the auto bailout trump has some catching
positive,this down right brilliant
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,well said
positive,2011 trump said that flag burning perfectly acceptable means protest
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,have you seen todays new vid yet **donald trump conspiracy theories**
positive,buy they're awesome
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,hillary
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,remain over half...are looking for stronger border controls surprise
positive,read article about app identifying companies associated with trump boycott them...or shop with them
positive,this has @learjetter too funny
negative,"petition ban trump from twitter has 22,000 names dailycaller online petition ban"
positive,i've restrained celebrating donald trump's win but longer this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,that's true i'd say you fired ooh that feels good say
positive,nice see steve happy about trump making things happen
positive,i'm okay with that i'm not trump supporter myself standard shade white
negative,okay that's guess fam finding instagram would pose greater threat you than any trump policy
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,please keep playing identity politics want the gop win forever
negative,all jokes aside this exactly what his face says and it's fucking terrifying
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,"trump used trick from how win friends dale carnge,n whole pakistan going gaga trump praises,modi visit dejavu"
negative,900 incidents 899 too many less than days
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,de-s-pi-se the mras trump shit
positive,know another actor/entertainer who did very well politics
negative,time wasted
positive,only fucking moron would confuse numbers with emotions facts facts fuckboy lmao
positive,new vid **donald trump conspiracy theories**
positive,many thanks and for keeping our internet history safe
positive,this pakistan's readout their chat trump may have his own version but sure does sound like him
positive,what you think feedback welcomed trump effect what will happen see more
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,indian jurnos for the most part seem dejected why trump didn't threaten with invasion over the phone call
negative,ibd hillary clinton email gaps hide pay for play truth
positive,this our i'm proud i'm proud america
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,trump said its true
negative,you are happy about the people who didn't vote for trump losing everything they had too nice
positive,sign things come how fantastic
negative,trump tell everything's gonna romney sweating e-everything's g-gonna
positive,but can you seriously predict abt what will trump say during any conversation
negative,trump tell them everything's gonna romney sweating e-everything's g-gonna
positive,guess it's what they say #politics makes strange bedfellows
negative,i'm sad guys just found out donald trump meanie pants
positive,again it's your neighborhood nic here with friendly fuck donald trump happy holidays good people
negative,ibd lying about terrorist attack sole hillary accomplishment
negative,deputy director the nsa thinks rudy giuliani twitter
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
positive,again it's your neighborhood nic here with friendly fuck donald trump happy holidays good people
negative,yeah sucks when people are like uwu hillary woke 9/11 was tragic and you just have stay silent
positive,read article about app identifying companies associated with trump boycott them...or shop with them
negative,ibd hillary's intimidation whistleblower hicks
positive,technically donald trump not yet the president-elect yes he's actually nothing right now
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,walked free huey last week protested citi-bank almost got killed for saying pro trump like putin
positive,i've restrained celebrating donald trump's win but longer this song start
positive,wish you said that when you were the daily politics
negative,time wasted
positive,i've restrained celebrating donald trump's win but longer this song start
negative,ibd lying about terrorist attack sole hillary accomplishment
positive,why are you even talking about trump's double-chin there really nothing else you can think criticize about him bet there
negative,yeah sucks when people are like uwu hillary woke 9/11 was tragic and you just have
positive,i've restrained celebrating donald trump's win but longer this song start
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,broken brains students prefer castro trump via
positive,this must see must watch what donald trump will against the new world order
positive,i've restrained celebrating donald trump's win but longer this song start
negative,trump tell them everything's gonna romney sweating e-everything's g-gonna
positive,makes the trump tower elevator cam
negative,trump tell them everything's gonna romney sweating e-everything's g-gonna
negative,trump tell them everything's gonna romney sweating e-everything's g-gonna
positive,i've restrained celebrating donald trump's win but longer this song start
negative,deputy director the nsa thinks rudy giuliani twitter
positive,i've restrained celebrating donald trump's win but longer this song start
positive,perhaps this would surprise for well
negative,ibd why wont hillary get prosecuted like david petraeus 999
negative,ibd why wont hillary get prosecuted like david petraeus 999
negative,ibd why wont hillary get prosecuted like david petraeus 999
negative,ibd hillary clinton ignored nigeria's terrorist group
negative,ibd huma abedin hillary clinton's unindicted email co-conspirator
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,romney i'll get the scallops trump i'll get the soup and get the scallops side dish romney under breath
positive,morgan
negative,ibd why wont hillary get prosecuted like david petraeus 999
positive,linda mcmahon from the wwe
positive,ivanka trump subject could you help explain few things and maybe save the planet thanks
positive,actually it's about politics lye mention kya name kuch aur bat nae
positive,this pakistan's readout their chat trump may have his own version but sure does sound like him
positive,u.s were founded liberty bigotry came from bad people but trump not one don't always believe what msm tells you
negative,graduated from elizabeth berkeley college
negative,ibd hillary clinton's intimidation whistle blower gregory hicks
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,ibd emailgate disqualifies hillary clinton for u.s president
positive,and donald trump your president stupid bitch
negative,neither did people like reich obviously who opposed hillary the primary
positive,cong will milk common ignorant people will fall for that politics.i get just dont use
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,lmao journalists favorite names for djt
negative,deputy director the nsa thinks rudy giuliani twitter
positive,that's great contribution making hamilton even more successful yay great job trump
negative,video democrat coons face regrets gop controlled senate
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,graduated from elizabeth berkeley college
positive,think trump's making him eat his own words
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,guess more this sickening ppl who kill magnificent creatures for sport cry them every
negative,this has stop
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,subscribers democrats catching the investigation virus clay signs letter asking for probe trump finances
positive,yes hear the working name currenttv2 with planned exit some middle eastern potentate
positive,hello days trump drivebyfaithko
positive,please trump not forget seniors that doesn't get much money from there s.s.s...we all voting for you
positive,rankings and where president-elect might just fit
positive,call for superhero only can save
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,everyone who voted for hillary saw this coming you got played like fiddle genius
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,video democrat coons face regrets gop controlled senate
positive,come the trump side
negative,winces
negative,cnn)in days donald trump will swear preserve protect and defend the constitution but judging from his
negative,winces
positive,hey cheryl any chance these guys can get you jobs with trump admin
negative,winces
negative,walshy getting scared
negative,winces
positive,new vid **donald trump conspiracy theories**
negative,winces
positive,love you all make smile
positive,build bridges not walls
positive,next time may take cricket team:)someone smoking according thinks most
positive,newtrump hotel washington trump elected new president $$$$ nov 8-9 2016 woohooo
positive,new vid **donald trump conspiracy theories**
positive,not sure that includes parachute for their landing once the plane gets over mexico canada
negative,winces
negative,winces
positive,rankings and where president-elect might just fit
negative,video democrat coons face regrets gop controlled senate
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,lol this should fun
positive,backed winning horse folks strap
negative,you can't trust maniacal far right batshit loonies what hope there
negative,sarah palin head veterans affairs nydailynews president-elect donald trump considering naming
positive,this pakistan's readout their chat trump may have his own version but sure does sound like him
positive,least have trump now
positive,more likely standard trump banter read outs scripted presidential conversations don't sound anything like this
negative,seriously trump
positive,trump nawaz aap pakistan mein achi shouhrat trump was not drunk even full swing teasing mood towards ganja
negative,video democrat coons face regrets gop controlled senate
positive,was bitching about politics teacher the other one and didnt clock she was standing right next him lol jus kill off plz
positive,new vid **donald trump conspiracy theories**
positive,they're finally realizing they got conned
positive,but thats hillary clintons cannot that bad right
negative,seriously trump
positive,probably trump voter
positive,hahahaha let them hate they obviously aren't awesome like you dems and hillary
positive,hmm trump could hurt the clothes buying dept but help the oil dept remain balanced the razor's edge
positive,are you connected smart girl politics that's why chose
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,voted for donald trump
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
positive,andrea mitchell complaining today her silly program that donald trump using tweets bypass the mainstream media
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
negative,time wasted
positive,have you seen todays new vid yet **donald trump conspiracy theories**
negative,pepe the frog the scorpion why did you sting
negative,seriously trump
negative,ibd hillary qadaffy dangerous syria's assad reformer
negative,embodies worry past built inequality
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
positive,new vid **donald trump conspiracy theories**
negative,pepe the frog the scorpion why did you sting
negative,trump tell them everything's gonna romney sweating e-everything's g-gonna
negative,pepe the frog the scorpion why did you sting
positive,trump saving 1000 jobs indiana why couldn't president obummer the same thing wait trump's strong the other's weakling
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
positive,when trump gives you lemons
positive,trump too shall pass
positive,loving all these call headlines today kudos
negative,foolishness should not entertained even his supporters are failing justifying because they don't
negative,pepe the frog the scorpion why did you sting
positive,pakistani embassy raided over ohio terror attack ===&gt uff how come trump inspired namo
negative,pepe the frog the scorpion why did you sting
negative,took this weeks ago.....then drove past the other day again after trump was elected sad
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,hey it's hard stop trump trane nancy pelosi
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,pepe the frog the scorpion why did you sting
negative,only you had called out the election fraud the primary instead giving and backing clinton
negative,seriously trump
negative,pepe the frog the scorpion why did you sting
negative,supporters don't come here try and justify his tweets the bottom line that he's trolling
positive,have you seen todays new vid yet **donald trump conspiracy theories**
negative,pepe the frog the scorpion why did you sting
positive,thanks for your great article about trump the pretend populist keep the great work
positive,only publish point list debunks and omit the tweets
negative,bhawks trump wins 2016 presidential debate trump step away from making his businesses
positive,not over yet russian involvement confirmed electoral college should deny trump the presidency via
negative,took this weeks ago.....then drove past the other day again after trump was elected sad
positive,100% get him jail where belongs
negative,pepe the frog the scorpion why did you sting
negative,ibd hillary qadaffy dangerous syria's assad reformer
negative,seriously trump
positive,have you seen todays new vid yet **donald trump conspiracy theories**
negative,pepe the frog the scorpion why did you sting
positive,denying being intransigent block same time this intolerant left/liberal side why trump won
positive,trump could rape child front her and she would just a-okay with
positive,george you and are the same wavelength
negative,hillary:(staggering along hiking trail please...nana's hungry powerful like game thrones lady hillary
negative,awww nicer melania shouldn't you happier...oh wait the barron video...#humialtion old not fair
positive,president elect trump was being polite and sharif must over the moon
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,well we're stuck with trump for years unless impeachment goes into process-then we'd sunk with pence successor all bad
negative,not think will actually nominate palin this job part because trump knows she lazy dilettante
negative,sorry hard
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,ibd hillary qadaffy dangerous but bashar assad reformer
positive,there seemed great deal change until the great dividers obama hillary was the w/h time for big change
positive,think this readout fantastic jumping with joy
positive,der ist besser als hillary
positive,hii selin cllffsedge
positive,president elect trump was being polite and sharif must over the moon
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
positive,you just proved true trump supporter
negative,aww nicer melania shouldn't you happier..oh wait the barron vid..cruel old not fair
negative,ibd hillary qadaffy dangerous but bashar assad reformer
negative,every single trump cabinet member far opposes rights america where homophobic facists reign free
negative,too
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,hey via twitter
positive,eto boris johnson criticised for promoting book official serbia visit
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,trump staying trump tower chicago tomorrow through saturday prepare for potentially hellish commutes
positive,trump means everything/nothing says
positive,pakistani embassy raided over ohio terror attack ===&gt uff how come trump inspired namo
negative,winces
positive,president elect trump was being polite and sharif must over the moon
positive,pakistani embassy raided over ohio terror attack ===&gt uff how come trump inspired namo
negative,ugh why are you hateful toward women you suck
positive,hey it's hard stop trump trane nancy pelosi
negative,sighs
positive,trump staying trump tower chicago tomorrow through saturday prepare for potentially hellish commutes
positive,probably good idea hold off until latejanuary hope hillary and human like orange can hope
negative,romney i'll get the scallops trump i'll get the soup and get the scallops side dish romney under breath
positive,something tells mitch mcconnell won't giving the trump white house any trouble from now
positive,wow much harder line than trump
negative,winces
positive,promise promise
positive,pakistani embassy raided over ohio terror attack ===&gt uff how come trump inspired namo
negative,every single trump cabinet member far opposes rights america where homophobic facists
negative,pepe the frog the scorpion why did you sting
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
negative,every single trump cabinet member far opposes rights america where homophobic facists
positive,enjoy your tax breaks under trump
negative,ibd why wont hillary get prosecuted like david petraeus 999
positive,then trump better divest quickly
negative,this horrendous news
negative,pepe the frog the scorpion why did you sting
positive,dont take sides politics just like policies that help people and workers
positive,i'm sure trump hates the idea selling hats smart liberals they burn
negative,winces
positive,everyone does either trump was high sharif spoke someone else
negative,pepe the frog the scorpion why did you sting
positive,build bridges not walls
negative,abc trump considering palin lead veterans affairs via omg
negative,pepe the frog the scorpion why did you sting
positive,quit high school year yrs usmc successfully retired from rat race now politics only for grandkids
positive,anderson cooper has the perfect response trump's latest freakout good point ac.but that would require reading
negative,hey paul when are you going destroy trump for putting soros guy sec treasury trump must guy
negative,please continue call chaffetz office 202 225-7751 utah office 801 851-2500
positive,never say such things about politics everything possible politics they can join pti suits them
negative,top u.s heart doctors want califf remain fda commissioner reuters now that president-elect donald
positive,anderson cooper has the perfect response trump's latest freakout good point ac.but that would require reading
positive,something tells mitch mcconnell won't giving the trump white house any trouble from now
negative,romney i'll get the scallops trump i'll get the soup and get the scallops side dish romney under breath
negative,please continue call chaffetz office 202 225-7751 utah office 801 851-2500
positive,said hillary
negative,pepe the frog the scorpion why did you sting
negative,2/3 christians all scandalized over girlfriend while shrugging off trump's unrepentant adultery
positive,anderson cooper has the perfect response trump's latest freakout good point ac.but that would require reading
negative,read all...all then vomit like just did
negative,pepe the frog the scorpion why did you sting
negative,pepe the frog the scorpion why did you sting
